frame_index,frame_path,sku_index,name,price_full,price_discounted,taxonomy,other_text
899,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000899.jpg,1,Jinro Chamisul Soju 360ml Bottle,,$4.99,Alcohol > Spirits > Soju,JINRO; Fragile; SALE 4.99
899,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000899.jpg,2,Taiwan Beer Fruit Beer 330ml Can 6-Pack,,$9.99,Alcohol > Beer > Flavored Beer,WEEKLY SALE; TAIWAN FRUIT BEER; assorted flavors visible (teal/purple/orange packs)
822,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000822.jpg,1,Soonhari Citron Soju 375ml Bottle,$6.99,,Alcoholic Beverages > Soju,SOON HARI; citron; Korean; shelf tag: SOONHARI SOJU 6.99
822,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000822.jpg,2,Soonhari Apple Soju 375ml Bottle,$6.99,,Alcoholic Beverages > Soju,SOON HARI; apple; Korean; shelf tag: SOONHARI SOJU 6.99
822,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000822.jpg,3,Soonhari Plum Soju 375ml Bottle,$6.99,,Alcoholic Beverages > Soju,SOON HARI; plum; Korean; shelf tag: SOONHARI SOJU 6.99
822,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000822.jpg,4,Sho Chiku Bai Classic Junmai Sake 1.5L Bottle,,,Alcoholic Beverages > Sake,1.5L; red case with white flowers; Japanese sake
936,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000936.jpg,1,Jinro Soju 375ml Bottle,,$4.99,Beverages > Alcohol > Soju,WEEKLY SALE; JINRO SOJU; JINRO; Fragile; Korean Soju; case labels show 12/375ML
917,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000917.jpg,1,Jinro Chamisul Fresh Soju 375ml Bottle,,$4.99,Beverages > Alcohol > Soju,JINRO; Fragile; Weekly Sale; Korean Soju
917,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000917.jpg,2,Jinro Chamisul Original Soju 375ml Bottle,,$4.99,Beverages > Alcohol > Soju,JINRO; Fragile; Weekly Sale; Korean Soju
978,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000978.jpg,1,Jinro Peach Soju 375ml Bottle,,,Beverages > Alcohol > Soju,JINRO PEACH; 375ML x 20 BOTTLES; 13% ALC VOL; Fragile
870,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000870.jpg,1,Taiwan Beer Melon Fruit Beer 330ml Can,,$9.99,Beverages > Beer > Fruit Beer,WEEKLY SALE sign nearby; 'FRUIT BEER' on packs; assorted flavors stacked together
870,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000870.jpg,2,Taiwan Beer Grape Fruit Beer 330ml Can,,$9.99,Beverages > Beer > Fruit Beer,Purple cans; 'FRUIT BEER' wording visible on packaging
870,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000870.jpg,3,Taiwan Beer Mango Fruit Beer 330ml Can,,$9.99,Beverages > Beer > Fruit Beer,Orange-accent packs; stacked with other Taiwan Beer Fruit Beer flavors
870,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000870.jpg,4,Jinro Chamisul Fresh Soju 375ml Bottle,,,Beverages > Spirits > Soju,Green bottle with white label; 'JINRO' and frog logo on case boxes; 'KOREAN SOJU' shelf signage
870,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000870.jpg,5,Soonhari Flavored Soju 360ml Bottle,,,Beverages > Spirits > Soju,"Boxes labeled 'SOONHARI' stacked on right; flavored soju line (e.g., peach/citron)"
963,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000963.jpg,1,Jinro Peach Soju 375ml Bottle,,,Beverages > Alcohol > Soju,Fragile; 375ML 12BOTTLES; 13% ALC./VOL; 복숭아에 이슬; 'JINRO SOJU' weekly sale sign partially visible
1029,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001029.jpg,1,Durian Whole Fruit,,,Produce > Fruit,Durian display bin in produce section; nearby 'Summer' signage; shelf tags not legible
1075,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001075.jpg,1,Nongshim Shin Black Premium Noodle Soup 4-Pack,,,Pantry > Instant Noodles,辛 Shin BLACK; Nongshim; Premium Noodle Soup; spicy
1059,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001059.jpg,1,Lotte Chum Churum Soonhari Peach Soju 360ml Bottle,,,Alcohol > Soju,white case with large pink peach graphic; green bottles with white labels; Korean text typically '순하리 복숭아'
1059,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001059.jpg,2,Jinro Chamisul Fresh Soju 360ml Bottle,,,Alcohol > Soju,"green bottle, white label; common Hangul '참이슬'"
1059,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001059.jpg,3,"Samyang Buldak Hot Chicken Flavor Ramen 5-Pack (Original, Black)",,,Pantry > Instant Noodles,black multi-pack with flames; often shows 'Hot Chicken Flavor Ramen' and cartoon chicken
1059,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001059.jpg,4,Pineapple (Whole),,,Produce > Fruit,fresh whole pineapples piled in produce section
1172,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001172.jpg,1,Fresh Durian Whole Fruit,,,Produce > Fruit,
1044,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001044.jpg,1,Fresh Durian Whole Fruit,,,Produce > Fruits,Loose whole durians on display; price not visible
1932,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001932.jpg,1,Rainier Cherries Bag,,,Produce > Fruit,RAINIER CHERRIES; CHERRIES RAINIER; Northwest Cherries
1932,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001932.jpg,2,Oranges (Bulk),$1.99/lb,,Produce > Fruit,price tag near oranges shows 1.99
1932,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001932.jpg,3,Hass Avocado (Loose),,,Produce > Fruit,loose avocados with small stickers; price not legible
2349,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002349.jpg,1,Superfresh Growers Rainier Cherries Bag,,,Produce > Fruit > Cherries,RAINIER CHERRIES; superfresh growers; superfreshgrowers.com; bagged yellow-red cherries
2224,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002224.jpg,1,Superfresh Growers Rainier Cherries,$5.98/lb,,Produce > Fruit > Cherries,RAINIER CHERRIES; Rainier Cherry; superfresh growers; superfreshgrowers.com; bagged cherries; bilingual sign with price
1957,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001957.jpg,1,Superfresh Growers Rainier Cherries Bag,,,Produce > Fruit > Cherries,Bag reads 'Rainier Cherries'; cases show 'superfresh growers' and 'CHERRIES'.
1957,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001957.jpg,2,Navel Oranges Loose,$1.99,,Produce > Fruit > Oranges,Shelf tag visible: 1.99 (unit not legible).
1957,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001957.jpg,3,Hass Avocados Loose,,,Produce > Fruit > Avocados,Dark green Hass-type avocados.
1972,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001972.jpg,1,Superfresh Growers Rainier Cherries Bag,,,Produce > Fruit > Cherries,RAINIER CHERRIES; PLU 4258; cases read 'superfresh growers'; multiple clear bags of yellow-red cherries
1972,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001972.jpg,2,Oranges (Loose),$1.99,,Produce > Fruit > Citrus,loose oranges in bin; nearby shelf tag shows 1.99
1972,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001972.jpg,3,Avocados (Loose),,,Produce > Fruit,green avocados in adjacent bin
1987,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001987.jpg,1,Superfresh Growers Rainier Cherries Bag,,,Produce > Fruit > Cherries,RAINIER CHERRIES; Superfresh Growers; superfreshgrowers.com; bagged cherries
1987,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001987.jpg,2,Oranges (Loose),$1.99,,Produce > Fruit > Citrus,bin display; digital shelf tag shows 1.99
1987,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001987.jpg,3,Hass Avocados (Loose),,,Produce > Fruit > Avocados,loose avocados with PLU stickers
2365,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002365.jpg,1,Superfresh Growers Rainier Cherries Bag,,,Produce > Fruit > Cherries,RAINIER CHERRIES; superfresh growers; clear plastic pre-bagged Rainier cherries; black cases with yellow-red cherry graphics
2465,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002465.jpg,1,Fresh Korean Melon (each),,,Produce > Fruit,Yellow oblong melons with white stripes; price sign partially shows '1.9?' near the display.
2465,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002465.jpg,2,Fresh Bananas (by weight),,,Produce > Fruit,Standard Cavendish bananas displayed next to melons.
2560,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002560.jpg,1,Korean Golden Melon (Hwanggeum Chamoe) per lb,,$1.98 / lb,Produce > Fruit > Melons,황금참외; 진안농산; KOREAN; PRICE DROP; 1.98 LB; orange/white case display
1102,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001102.jpg,1,Durian Whole Fruit,,,Produce > Fruit,
1102,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0001102.jpg,2,Korean Soju (Green Bottle),,,Beverages > Alcohol > Soju,
2581,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002581.jpg,1,Korean Melon (Chamoe) Loose,,$1.98/lb,Produce > Fruit,PRICE DROP; 황금참외 (Hwanggeum Chamoe / Golden Korean Melon); stacked loose fruit in orange boxes
2871,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002871.jpg,1,"Lychee (Loose, Sold by Weight)",,,Produce > Fruit,Bulk lychee displayed in red crates; shelf price tag present but unreadable.
2628,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002628.jpg,1,Korean Melon (Chamoe) Each,,$1.98,Produce > Fruit > Melons,PRICE DROP; KOREAN MELON; 황금참외; 친환경농산물
2628,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002628.jpg,2,Envy Apples Case,,,Produce > Fruit > Apples,envy; CAT 1 APPLES
2628,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002628.jpg,3,KIKU Apples Case,,,Produce > Fruit > Apples,KIKU apples
2610,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002610.jpg,1,Korean Melon (Chamoe) Each,,$1.98,Produce > Melons,PRICE DROP; KOREAN MELON; 황금참외
2610,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002610.jpg,2,Envy Apples Bulk,,,Produce > Apples,envy; CAT: APPLES
2610,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0002610.jpg,3,Kiss Melon (Melon) Bulk,,,Produce > Melons,Kiss Melon
3016,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003016.jpg,1,IPPUDO Instant Ramen Box (Tonkotsu),,,Pantry > Noodles > Ramen,IPPUDO branding on black box; Japanese ramen; bowl image with egg; promotional display
3016,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003016.jpg,2,"Hakata Tonkotsu Ramen Pack (White Pouch, 2 servings)",,$2.89,Pantry > Noodles > Ramen,White pouch with large black calligraphy reading 博多 (Hakata); pork bone tonkotsu style; price tag nearby shows 2.89
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,1,Pokka Java Tea 500ml Glass Bottle,,,Beverages > Tea,Java Tea
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,2,Wanglaoji Herbal Tea 500ml Bottle,,,Beverages > Herbal Tea,Wong Lo Kat / 王老吉; red bottle with green Chinese characters
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,3,Apple Soda 500ml Bottle (Brand Unknown),,,Beverages > Soda,APPLE text on red bottle
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,4,Oolong Tea 1.5L Bottle (Brand Unknown),,,Beverages > Tea,label reads 'Oolong Tea'
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,5,Green Tea 1.5L Bottle (Brand Unknown),,,Beverages > Tea,green label; tea beverage
3248,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003248.jpg,6,Lemon Tea 1.5L Bottle (Brand Unknown),,,Beverages > Tea,orange-yellow label with lemon slices; 'Lemon Tea'
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,1,JAVA TEA Bottle (Large),,,Beverages > Tea,JAVA TEA
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,2,Apple Tea Drink (Red Cap Bottle),,,Beverages > Tea,APPLE
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,3,Fruit Tea – Pineapple (White Bottle),,,Beverages > Tea,大字: 茶; fruit image: pineapple
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,4,Fruit Tea – Peach (White Bottle),,,Beverages > Tea,大字: 茶; fruit image: peach
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,5,Oolong Tea Large Bottle (Yellow Cap),,,Beverages > Tea,OOLONG TEA
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,6,Winter Melon Tea Bottle (Green Label),,,Beverages > Tea,冬瓜茶 (green leaf/gourd style graphics)
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,7,Barley Tea Bottle (Yellow Squarish Bottle),,,Beverages > Tea,麦茶 / Barley Tea style packaging
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,8,Green Tea Large Bottle,,,Beverages > Tea,Green label with tea leaves
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,9,Lemon Black Tea Large Bottle,,,Beverages > Tea,lemon/orange slice images
3267,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003267.jpg,10,Roselle (Hibiscus) Tea Large Bottle,,,Beverages > Tea,洛神花 / Roselle style red label
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,1,O2 Apple Drink 500ml Bottle,,,Beverages > Juice Drinks,Label shows 'O2' and 'APPLE' in large text; red cap
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,2,O2 Lemon Drink 500ml Bottle,,,Beverages > Juice Drinks,Yellow bottle; 'O2' logo; lemon imagery
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,3,JAVATEA Straight Tea 500ml Bottle,,,Beverages > Tea,Cream label with script 'Java' / 'JAVATEA'
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,4,Iced Tea Peach 500ml Bottle,,,Beverages > Tea,White label with large Chinese text '冰茶'; peach image
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,5,Iced Tea Lemon 500ml Bottle,,,Beverages > Tea,White label with large Chinese text '冰茶'; lemon/citrus image
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,6,Oolong Tea 1.5L Bottle,,,Beverages > Tea,Large bottle; orange/yellow label reads 'OOLONG TEA'
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,7,Green Tea 1.5L Bottle,,,Beverages > Tea,Large bottle; green label reads 'GREEN TEA'
3282,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003282.jpg,8,Lemon Tea 1.5L Bottle,,,Beverages > Tea,Large bottle; label shows lemons and 'Lemon Tea'
3300,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0003300.jpg,1,Tejava Unsweetened Black Tea 1L Bottle,,,Beverages > Tea,Tejava; The Unsweetened Tea; black tea
