frame_index,timestamp_sec,laplacian_var,tenengrad_mean,contrast_std,brightness_mean,selected,saved_path
453,15.107,232.291140,40.416596,47.532833,100.608,0,
454,15.140,219.397336,40.270743,47.638090,100.393,0,
455,15.173,196.068318,37.854079,47.520929,100.700,0,
456,15.207,238.722882,40.161521,47.537458,99.945,0,
457,15.240,214.218367,39.519329,47.697965,99.987,0,
458,15.273,219.232231,41.051549,48.200738,99.636,0,
459,15.307,197.796676,38.416519,47.741795,100.061,0,
460,15.340,197.400834,39.182347,47.980940,99.721,0,
461,15.373,240.652977,41.444775,48.037681,99.142,0,
462,15.407,204.318786,39.056009,48.084814,99.978,0,
463,15.440,185.104207,39.222851,48.053144,100.502,0,
464,15.473,259.143843,40.701337,48.454916,101.152,0,
465,15.507,271.816342,42.547720,48.863757,101.428,0,
466,15.540,194.899815,38.008061,48.596678,103.564,0,
467,15.573,264.455140,42.651792,49.237873,102.991,0,
468,15.607,195.362305,39.949494,49.476503,103.759,0,
469,15.640,230.758236,42.213933,49.805625,103.706,0,
470,15.673,208.008021,40.822303,49.942360,104.510,0,
471,15.707,210.857000,40.838111,50.034105,104.763,0,
472,15.740,260.023332,43.003973,50.457756,104.570,0,
473,15.773,271.445239,43.228594,50.619468,105.304,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000473.jpg
474,15.807,196.473973,38.787279,50.264898,106.698,0,
475,15.840,225.236690,40.633470,50.234821,106.949,0,
476,15.873,246.356422,42.688363,50.379356,107.256,0,
477,15.907,204.567908,39.235603,49.750121,108.918,0,
478,15.940,220.388812,40.109303,49.731461,109.459,0,
479,15.973,236.394701,41.773645,49.874774,110.336,0,
480,16.007,216.304090,39.335614,49.509014,111.782,0,
481,16.040,196.007469,38.367863,49.294704,112.756,0,
482,16.073,226.531398,40.169948,49.160573,113.416,0,
483,16.107,231.939103,41.082929,49.163407,114.226,0,
484,16.140,166.404859,34.977388,48.430671,115.259,0,
485,16.173,270.081893,40.671168,48.836246,115.179,0,
486,16.207,214.338962,39.195923,48.856120,116.621,0,
487,16.240,207.488131,39.352530,48.758283,117.369,0,
488,16.273,212.883137,39.361250,48.765374,118.231,0,
489,16.307,201.363320,38.749769,48.571575,119.342,0,
490,16.340,257.200544,41.177997,48.730109,119.473,0,
491,16.373,241.256523,40.063207,48.482450,120.518,0,
492,16.407,188.244937,36.881755,48.114718,121.687,0,
493,16.440,264.075445,38.698885,48.117743,121.544,0,
494,16.473,221.242029,39.066608,48.072983,121.923,0,
495,16.507,190.058507,37.211675,47.743623,122.492,0,
496,16.540,214.216624,37.888544,47.640120,122.868,0,
497,16.573,252.345112,40.683211,47.711323,122.832,0,
498,16.607,213.573507,37.155780,47.216781,123.908,0,
499,16.640,225.498989,38.429407,47.216943,124.200,0,
500,16.673,293.811050,41.552069,47.361562,123.883,0,
501,16.707,244.208732,39.318989,47.073183,124.509,0,
502,16.740,240.055442,39.375163,47.185741,124.532,0,
503,16.773,177.331461,35.169444,46.895344,125.187,0,
504,16.807,281.561778,40.204704,47.214948,124.123,0,
505,16.840,250.176025,39.337617,47.237282,124.441,0,
506,16.873,219.563348,37.006362,46.972970,124.546,0,
507,16.907,303.547964,41.112398,47.289955,123.378,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000507.jpg
508,16.940,217.935094,37.507939,46.925312,123.925,0,
509,16.973,240.705808,38.739583,47.019387,123.571,0,
510,17.007,210.677284,36.808208,46.948903,123.745,0,
511,17.040,301.161601,41.210826,47.347454,122.442,0,
512,17.073,157.647330,32.775706,46.643115,123.506,0,
513,17.107,212.539521,37.401850,47.040590,122.266,0,
514,17.140,211.508747,37.117274,47.026337,121.837,0,
515,17.173,257.869226,39.796096,47.148509,121.063,0,
516,17.207,254.831193,39.754009,47.042412,120.869,0,
517,17.240,214.014139,37.367748,46.824230,120.808,0,
518,17.273,233.058301,38.788582,46.865254,120.216,0,
519,17.307,286.228789,40.809533,46.987983,119.612,0,
520,17.340,265.165569,39.393838,46.780769,119.588,0,
521,17.373,245.620161,38.359721,46.603553,119.611,0,
522,17.407,188.561452,33.440751,46.163226,119.661,0,
523,17.440,171.827553,32.690247,46.234513,119.587,0,
524,17.473,270.891319,38.639066,46.901511,117.783,0,
525,17.507,189.192826,34.438336,46.692136,118.204,0,
526,17.540,183.487599,35.137094,47.023997,117.657,0,
527,17.573,295.188911,39.500141,47.516756,117.096,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000527.jpg
528,17.607,243.795069,37.546246,47.625987,117.156,0,
529,17.640,244.426908,38.115935,47.943092,116.548,0,
530,17.673,239.434606,38.016481,48.199551,116.086,0,
531,17.707,275.633696,39.619823,48.479351,115.332,0,
532,17.740,228.532201,37.582752,48.623836,115.288,0,
533,17.773,285.128382,39.746585,48.958505,114.479,0,
534,17.807,262.195911,38.745422,49.057369,114.286,0,
535,17.840,195.010448,34.669707,48.930456,114.489,0,
536,17.873,242.229934,37.492307,49.359364,113.397,0,
537,17.907,252.311487,38.249836,49.637575,112.999,0,
538,17.940,196.023800,34.716785,49.676431,113.159,0,
539,17.973,216.158752,36.209131,50.089489,112.324,0,
540,18.008,246.326026,37.667514,50.508460,111.801,0,
541,18.042,184.022185,33.846520,50.341131,112.063,0,
542,18.075,199.773427,35.190843,50.741120,111.329,0,
543,18.108,235.162734,37.225124,51.088951,110.715,0,
544,18.142,234.773996,37.922614,51.512032,110.398,0,
545,18.175,170.405457,33.100239,51.221720,110.727,0,
546,18.208,169.297157,33.802516,51.563515,110.150,0,
547,18.242,193.182725,35.173855,51.878039,109.427,0,
548,18.275,191.429798,35.470244,52.137264,108.924,0,
549,18.308,165.221472,33.808540,52.242604,108.917,0,
550,18.342,174.976875,34.736035,52.624834,108.245,0,
551,18.375,205.950891,34.559020,52.896425,108.071,0,
552,18.408,141.979761,32.255548,52.855354,107.866,0,
553,18.442,158.242934,33.226631,52.991875,107.193,0,
554,18.475,143.791712,32.439713,53.192554,106.870,0,
555,18.508,161.431133,34.077184,53.462836,106.157,0,
556,18.542,140.101093,32.115795,53.369963,106.402,0,
557,18.575,127.312344,31.949926,53.321192,105.882,0,
558,18.608,147.576000,33.055495,53.648204,105.317,0,
559,18.642,160.235989,34.363705,54.001537,104.845,0,
560,18.675,116.068780,29.605469,53.749658,105.826,0,
561,18.708,152.776051,34.323553,54.504016,104.501,0,
562,18.742,155.652756,34.123797,54.712864,104.505,0,
563,18.775,161.045260,34.250893,54.929743,104.403,0,
564,18.808,143.286699,33.024507,55.015364,104.269,0,
565,18.842,148.496291,33.967007,55.282410,103.710,0,
566,18.875,136.058956,32.875511,55.308248,103.839,0,
567,18.908,129.703862,32.545839,55.330722,103.906,0,
568,18.942,143.302961,33.642457,55.195347,103.075,0,
569,18.975,127.401133,32.235945,54.965187,102.896,0,
570,19.008,135.551799,34.017345,55.157897,102.396,0,
571,19.042,148.458263,33.543141,54.881831,102.781,0,
572,19.075,122.729449,31.002663,54.629626,103.135,0,
573,19.108,118.847172,32.190952,54.633825,102.657,0,
574,19.142,104.509963,30.273753,54.401156,103.089,0,
575,19.175,98.795457,30.924247,54.551744,102.935,0,
576,19.208,85.764762,28.823567,54.100211,103.563,0,
577,19.242,169.640477,35.142482,54.489816,102.576,0,
578,19.275,124.379293,31.734377,53.583998,103.759,0,
579,19.308,148.789321,35.477922,53.960175,103.213,0,
580,19.342,133.730189,31.366655,53.046381,104.052,0,
581,19.375,164.395465,34.982716,53.282470,103.986,0,
582,19.408,182.206984,37.322159,53.922156,103.732,0,
583,19.442,97.736910,30.035666,52.657618,105.765,0,
584,19.475,170.280127,36.109014,53.114672,104.404,0,
585,19.508,115.992961,31.596484,52.432521,106.324,0,
586,19.542,132.727084,33.425839,52.526132,106.751,0,
587,19.575,157.823373,34.255126,52.046794,107.987,0,
588,19.608,156.226967,35.320023,52.283552,109.043,0,
589,19.642,149.223407,33.966218,51.659544,110.340,0,
590,19.675,174.658047,37.035534,52.361314,110.121,0,
591,19.708,106.513844,30.160658,51.174967,112.321,0,
592,19.742,98.976705,31.309726,51.490685,113.270,0,
593,19.775,106.894893,28.964794,50.233126,114.641,0,
594,19.808,159.402971,33.520227,50.220158,114.415,0,
595,19.842,140.900517,32.834610,50.181074,115.908,0,
596,19.875,110.649521,30.455269,49.652833,117.502,0,
597,19.908,183.845902,34.888818,49.388049,117.400,0,
598,19.942,176.640952,34.958885,49.047984,118.288,0,
599,19.975,103.212621,28.487508,48.136709,120.254,0,
600,20.008,159.729655,33.146519,48.425693,120.130,0,
601,20.042,135.874603,31.628016,47.834615,121.300,0,
602,20.075,197.175405,35.360888,48.143004,120.952,0,
603,20.108,184.318282,34.970328,48.112340,121.479,0,
604,20.142,104.124418,28.126902,47.135168,123.122,0,
605,20.175,197.572460,34.353153,47.106361,121.747,0,
606,20.208,213.174018,35.359371,46.799994,121.833,0,
607,20.242,115.834189,28.577958,46.013369,123.390,0,
608,20.275,139.170930,31.184275,46.173857,123.291,0,
609,20.308,167.154469,31.261671,45.085350,124.030,0,
610,20.342,124.448262,29.308804,44.808118,124.817,0,
611,20.375,150.775985,32.454825,45.062714,124.524,0,
612,20.408,146.903195,32.520410,45.135047,124.566,0,
613,20.442,169.435333,34.323918,44.837072,124.376,0,
614,20.475,154.945165,32.433606,44.246554,124.648,0,
615,20.508,133.348157,30.701567,43.908570,125.060,0,
616,20.542,199.934872,35.029273,43.923185,124.861,0,
617,20.575,127.649661,29.432691,43.176848,126.014,0,
618,20.608,131.097207,31.073898,43.151561,125.630,0,
619,20.642,206.852465,35.813952,43.484796,124.936,0,
620,20.675,93.250139,26.322601,42.711967,125.923,0,
621,20.708,173.783311,33.714091,43.377367,124.132,0,
622,20.742,168.463507,33.229242,43.189922,123.731,0,
623,20.775,162.215038,33.278595,43.319724,123.452,0,
624,20.808,105.799786,28.356001,42.969829,123.595,0,
625,20.842,122.008454,30.194103,42.987695,123.040,0,
626,20.875,167.498270,33.332226,43.212709,122.430,0,
627,20.908,127.140612,30.789070,43.181061,122.858,0,
628,20.942,174.680370,34.741828,43.891349,122.052,0,
629,20.975,187.794707,35.935361,43.826603,121.951,0,
630,21.008,142.362060,32.222255,43.363404,122.476,0,
631,21.042,127.862176,31.554060,43.372279,122.805,0,
632,21.075,179.287951,35.736134,44.041847,122.076,0,
633,21.108,145.043432,33.286510,43.694886,122.400,0,
634,21.142,125.469163,31.638939,43.655998,122.654,0,
635,21.175,163.183805,34.132119,43.830355,122.222,0,
636,21.208,190.376289,37.030469,44.512917,121.914,0,
637,21.242,150.654821,34.057385,44.143340,122.315,0,
638,21.275,154.676600,33.107893,44.133961,122.153,0,
639,21.308,190.232301,36.917515,45.082717,121.686,0,
640,21.342,83.245547,27.054738,43.833043,123.058,0,
641,21.375,132.828057,33.027749,44.745280,121.743,0,
642,21.408,157.278189,34.693659,44.685147,121.137,0,
643,21.442,80.073741,26.857252,43.844731,122.241,0,
644,21.475,136.571610,33.285624,44.910709,120.845,0,
645,21.508,141.301013,33.045122,44.300618,120.527,0,
646,21.542,135.553148,33.383851,44.332305,120.459,0,
647,21.575,138.724897,34.505614,44.644247,120.037,0,
648,21.608,135.249343,33.011663,44.310498,119.958,0,
649,21.642,173.354063,36.003289,44.627126,119.175,0,
650,21.675,150.338918,34.555452,44.378448,119.380,0,
651,21.708,171.663274,36.270677,44.541346,119.024,0,
652,21.742,194.353283,38.928525,45.299393,118.886,0,
653,21.775,105.928632,30.361859,44.370741,120.521,0,
654,21.808,131.897303,33.876291,45.267625,119.743,0,
655,21.842,186.909623,36.392377,45.109776,119.715,0,
656,21.875,127.439347,31.921318,44.966462,121.039,0,
657,21.908,150.992837,35.100637,45.515225,120.672,0,
658,21.942,157.395323,36.514642,45.726386,120.775,0,
659,21.975,163.476532,37.101790,45.839398,121.133,0,
660,22.008,149.438778,36.335555,45.798657,121.455,0,
661,22.043,148.207807,36.153677,45.551967,121.433,0,
662,22.077,166.795148,37.365836,45.533602,121.035,0,
663,22.110,149.025607,35.777769,45.312205,121.453,0,
664,22.143,153.869797,35.984771,45.331735,121.375,0,
665,22.177,189.450843,39.018297,46.085768,120.994,0,
666,22.210,148.655066,36.142091,45.402243,121.161,0,
667,22.243,152.941359,35.113412,45.245873,121.532,0,
668,22.277,169.762690,37.029210,45.326753,121.061,0,
669,22.310,182.012351,38.395344,45.468220,121.003,0,
670,22.343,132.102503,34.518419,45.214830,122.273,0,
671,22.377,146.432170,35.350234,45.049611,122.290,0,
672,22.410,175.454675,38.487501,45.676767,122.058,0,
673,22.443,103.951998,30.713476,44.583557,123.876,0,
674,22.477,170.146663,36.755073,45.292226,122.884,0,
675,22.510,193.560435,37.323336,44.847059,123.458,0,
676,22.543,132.367152,32.342267,44.271648,125.031,0,
677,22.577,103.840859,31.160244,44.549995,125.471,0,
678,22.610,104.153499,31.012397,44.141494,125.812,0,
679,22.643,175.993666,35.730086,44.513001,125.554,0,
680,22.677,169.780329,36.036845,44.211295,126.310,0,
681,22.710,160.366775,36.178025,44.126313,126.964,0,
682,22.743,165.765737,36.700312,44.254082,127.299,0,
683,22.777,163.383411,36.693055,44.184602,127.640,0,
684,22.810,104.658556,30.344062,43.725230,129.183,0,
685,22.843,119.505395,31.920869,43.663052,129.122,0,
686,22.877,129.427318,32.769792,43.597744,129.478,0,
687,22.910,118.869197,31.282651,43.096108,130.514,0,
688,22.943,155.507150,34.630272,43.557438,129.952,0,
689,22.977,147.661584,34.635834,43.764236,130.519,0,
690,23.010,113.532210,31.116333,43.089934,131.491,0,
691,23.043,155.344881,34.470390,43.203369,131.342,0,
692,23.077,157.955170,35.318751,43.185698,131.426,0,
693,23.110,180.230949,35.947096,43.031935,131.549,0,
694,23.143,123.664323,31.336341,42.997534,132.599,0,
695,23.177,141.295202,33.505976,42.939711,132.093,0,
696,23.210,204.270858,35.691699,42.746891,131.794,0,
697,23.243,201.303064,36.429487,42.607057,131.723,0,
698,23.277,199.513984,36.975537,42.720708,131.784,0,
699,23.310,187.666139,36.959407,42.505946,131.797,0,
700,23.343,190.245819,35.277583,42.527407,132.113,0,
701,23.377,200.618160,37.003917,42.269535,131.585,0,
702,23.410,171.144228,35.253570,42.165006,131.934,0,
703,23.443,183.558318,35.897918,42.195659,131.951,0,
704,23.477,180.578926,35.006558,42.258768,132.092,0,
705,23.510,169.040194,34.707627,42.085834,132.039,0,
706,23.543,191.740366,35.792212,42.099791,131.545,0,
707,23.577,167.259676,33.806296,41.923286,131.697,0,
708,23.610,185.848636,35.948620,41.719332,131.069,0,
709,23.643,160.630243,33.559255,41.742960,131.550,0,
710,23.677,156.948736,33.734875,41.588491,131.072,0,
711,23.710,160.293162,33.904609,41.572358,131.036,0,
712,23.743,177.811521,35.537685,41.540121,130.607,0,
713,23.777,132.124751,31.661066,41.431857,131.230,0,
714,23.810,127.161389,31.180468,41.367384,131.076,0,
715,23.843,182.404463,34.723627,41.492614,130.085,0,
716,23.877,203.531990,35.988393,41.579804,129.840,0,
717,23.910,195.842844,35.854710,41.538700,130.065,0,
718,23.943,167.299314,34.571476,41.359358,130.044,0,
719,23.977,228.466680,37.757836,41.542936,129.494,0,
720,24.010,161.020908,33.557770,41.241815,130.057,0,
721,24.043,145.395873,32.925801,41.087311,129.954,0,
722,24.077,137.960119,33.007656,41.030388,129.653,0,
723,24.110,146.374105,33.075386,41.313105,130.060,0,
724,24.143,227.978926,37.583260,41.586748,129.232,0,
725,24.177,199.326148,35.309039,41.559915,129.842,0,
726,24.210,209.165207,36.843821,41.744524,129.965,0,
727,24.243,167.609888,34.953114,41.709151,130.572,0,
728,24.277,182.584971,36.301189,41.910777,130.392,0,
729,24.310,218.705703,38.058354,42.124845,130.155,0,
730,24.343,215.979678,38.089391,42.337386,130.510,0,
731,24.377,147.051820,33.638291,41.945246,131.090,0,
732,24.410,168.105213,35.616220,42.119632,130.663,0,
733,24.443,258.684857,39.835150,42.455458,130.055,0,
734,24.477,263.954797,40.299817,42.580658,130.153,0,
735,24.510,244.655421,39.769975,42.562147,130.382,0,
736,24.543,193.993757,37.099603,42.203225,130.522,0,
737,24.577,264.810667,40.765152,42.332716,129.830,0,
738,24.610,191.913035,36.855372,42.039571,130.341,0,
739,24.643,155.674039,34.178850,41.583257,130.354,0,
740,24.677,164.066458,35.547386,41.438242,129.394,0,
741,24.710,101.427530,29.667572,40.831351,130.114,0,
742,24.743,222.815268,37.240144,41.454906,128.508,0,
743,24.777,239.951033,39.592566,41.586839,128.256,0,
744,24.810,174.399758,35.821738,41.196769,128.758,0,
745,24.843,200.509219,37.436928,41.232566,128.397,0,
746,24.877,236.532844,39.250840,41.442089,127.926,0,
747,24.910,258.330039,40.624264,41.406523,127.725,0,
748,24.943,190.263595,36.420414,41.353474,128.470,0,
749,24.977,224.947040,38.671560,41.622576,128.297,0,
750,25.010,291.693545,41.654463,42.058117,128.011,0,
751,25.043,321.419075,43.537706,42.292856,128.089,0,
752,25.077,290.034753,41.924750,42.383158,128.777,0,
753,25.110,226.519331,38.487094,42.188089,129.162,0,
754,25.143,346.848711,43.509331,42.751102,128.476,0,
755,25.177,348.397214,44.272945,43.016038,128.957,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000755.jpg
756,25.210,273.748378,40.916997,42.827029,129.660,0,
757,25.243,223.701478,39.610118,42.431567,129.446,0,
758,25.277,254.582910,40.785898,42.876522,129.747,0,
759,25.310,220.007332,38.980478,42.755645,130.317,0,
760,25.343,274.216947,42.758956,43.109967,129.455,0,
761,25.377,208.138795,38.851394,42.613418,130.247,0,
762,25.410,260.078192,41.552933,43.006281,130.200,0,
763,25.443,264.584735,40.993980,43.295386,130.495,0,
764,25.477,282.178171,42.543684,43.339998,130.296,0,
765,25.510,315.374220,44.183081,43.615602,130.180,0,
766,25.543,238.356517,40.219748,42.941250,130.461,0,
767,25.577,264.183775,42.414153,43.398501,130.568,0,
768,25.610,245.929557,41.629265,43.342429,131.008,0,
769,25.643,226.355494,40.123574,43.397977,131.539,0,
770,25.677,230.736284,41.091483,43.512592,131.169,0,
771,25.710,207.281410,39.594937,43.409923,131.593,0,
772,25.743,275.913182,41.756890,43.902936,131.368,0,
773,25.777,271.962374,41.811345,44.035459,131.255,0,
774,25.810,124.946103,32.870030,42.649796,131.716,0,
775,25.843,204.032073,37.696078,43.809176,131.388,0,
776,25.877,222.959739,38.076416,43.430597,131.025,0,
777,25.910,233.763941,40.278784,43.901526,130.850,0,
778,25.943,256.437302,41.739112,44.109862,130.714,0,
779,25.978,260.301121,41.984472,44.210750,130.741,0,
780,26.012,206.703565,37.595725,43.583182,131.309,0,
781,26.045,281.859191,41.244249,44.788463,131.018,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0000781.jpg
782,26.078,199.472577,38.401038,44.161755,130.917,0,
783,26.112,243.293376,39.484238,44.502748,130.946,0,
784,26.145,224.972389,37.521581,43.927487,131.125,0,
